conversation_id_str;created_at;full_text;category;jenis_program
1,79424E+18;Sat May 25 05:12:34 +0000 2024;BUTUH BANTUAN SOSMED? SADAP WHATSAPP PACAR/ISTRI TANPA NOTIFIKASI MENGEMBALIKAN AKUN YANG HILANG AKUN YANG LUPA KATA SANDI AKUN YANG DIHACK? AKUN INSTAGRAM AKUN GAME UBAH NILAI ABSEN FB TWITTER DLL JASAHACK #hackig #jasahack #zonauang https://t.co/i8g8awB11y;1;Bantuan Langsung Tunai (BLT)
1,79422E+18;Sat May 25 04:04:58 +0000 2024;Sebuah video viral memperlihatkan tumpukan bantuan baju bekas yang diberikan untuk korban bencana banjir bandang di Sumatera Barat. #bantenhay #promedia #bantuansosial #sumaterabarat #bajulayakpakai #bajubekas #banjirbandang https://t.co/Tb0ZIQkst4;1;Bantuan Langsung Tunai (BLT)
1,79419E+18;Sat May 25 02:08:30 +0000 2024;Kes Anak Sakit tu... Geng FB : Lebih fokus status perkahwinan IG / X : Lebih fokus bantuan kesihatan anak Gen berbeza fokus berbeza... Sekian review alam sosial....;1;Bantuan Langsung Tunai (BLT)
1,79401E+18;Fri May 24 23:32:25 +0000 2024;@Chynthia_K Membagikan Bantuan Sosial Dengan Rasa Bangga Menurut Saya Salah Harusnya Dengan Sedih. Sedih Karena Banyak Yang Masih Membutuhkan Bansos Yang Artinya Negara Belum Bisa Mensejahterakan Rakyatnya. Kalau Masyarakat Sudah Disejahterakan Negara Sud;1;Bantuan Langsung Tunai (BLT)
1,79406E+18;Fri May 24 17:54:57 +0000 2024;@KemensosRI Halo min open DM ga ya? Ada yg mau ditanyakan perihal bantuan sosial. Terimakasih;1;Bantuan Langsung Tunai (BLT)
1,78334E+18;Fri May 24 16:03:24 +0000 2024;@24KATAKATAKATA Akun &gt;;Bantuan Langsung Tunai (BLT)
1,79388E+18;Fri May 24 05:37:17 +0000 2024;adanuya duit Pajak uttk Bantu Usaha rakyt Kecil duit pajak madyarakat akn dikembalikan lagi kepda madyarakat. pmrth memiliki bantuan subsidi dlam berbagai bntuk bantuan sosial. https://t.co/oyNdxKO1ZX;1;Bantuan Langsung Tunai (BLT)
1,79363E+18;Fri May 24 05:21:34 +0000 2024;@TrisiyoWong @CV_KP_Mandiri Coba raja hutan itu bawa bala bantuan........sosial gak bakal terkapar lawan kebo hutan.;1;Bantuan Langsung Tunai (BLT)
1,79387E+18;Fri May 24 04:44:06 +0000 2024;Kampung ini diketahui sudah 27 tahun terakhir tidak teraliri listrik. Bantuan sosial tersebut berupa penerangan listrik dengan menggunakan teknologi solar sel. #solarpanel #kementerianagama #kemenag #bantuansosial #listriktenagasurya @Kemenag_RI https://t.co/rNJ6CYEyz6;1;Bantuan Langsung Tunai (BLT)
1,79387E+18;Fri May 24 04:44:06 +0000 2024;Kementrian Agama Provinsi Jawa Barat memberikan bantuan sosial kepada masyarakat di Kampung Sesepan Desa Sukaselamet Indramayu. #solarpanel #kementerianagama #kemenag #bantuansosial #listriktenagasurya @Kemenag_RI https://t.co/xc9nglAORh;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:40:04 +0000 2024;adanuya arta Pajak u/ Bantu Usaha rakyay Kecil arta pajak masyarkat bakalan dikembalikan lagi kepada masyarkat. pmrnth memiliki bantuan subsidi dalam berbagai bntuk bantuan sosial. https://t.co/Pdxom7sqtV;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:39:59 +0000 2024;Adanya Uang Pajak untuk Bantu Usaha Rakyat Kecil Uang pajak masarakat akan dikembalikan lagi kpd masarakat. Pemerintah memiliki bantuan subsidi dlm berbagai bentuk bantuan sosial. https://t.co/C0iMdqy3UY;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:39:56 +0000 2024;adanuya duit Pajak uttk Bantu Usaha rakyt Kecil duit pajak madyarakat akn dikembalikan lagi kepda madyarakat. pmrth memiliki bantuan subsidi dlam berbagai bntuk bantuan sosial. https://t.co/MBKyFqZonH;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:39:53 +0000 2024;Adanya doku Pajak ntuk Bantu Usaha rakyot Kecil doku pajak msyrkt bkl dikembalikan lagi kepada msyrkt. pemerinth memiliki bantuan subsidi dalam berbagai bentuk bantuan sosial. https://t.co/x3Cck39LsD;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:39:48 +0000 2024;adanuya arta Pajak untk Bantu Usaha rakyata Kecil arta pajak masyrkt bakalan dikembalikan lagi kpd masyrkt. pemenrintah memiliki bantuan subsidi dlm berbagai bntuk bantuan sosial. https://t.co/e12A5gjy1F;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:39:44 +0000 2024;Adanya Uang Pajak unt Bantu Usaha rkyat Kecil Uang pajak masyrkat akan dikembalikan lagi kepda masyrkat. pmrintah memiliki bantuan subsidi dlam berbagai bentuk bantuan sosial. https://t.co/ue06R02vAx;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:39:39 +0000 2024;adanuya duit Pajak tuk Bantu Usaha rakyatm Kecil duit pajak masyarakt akn dikembalikan lagi kepada masyarakt. pmerintah memiliki bantuan subsidi dalam berbagai bntuk bantuan sosial. https://t.co/I7W95IJ50Y;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:39:34 +0000 2024;Adanya doku Pajak utk Bantu Usaha rkyt Kecil doku pajak masy bkl dikembalikan lagi kpd masy. pemrintah memiliki bantuan subsidi dlm berbagai bentuk bantuan sosial. https://t.co/HnD1emXnFL;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:39:31 +0000 2024;adanuya arta Pajak u/ Bantu Usaha rakyay Kecil arta pajak masyaralkat bakalan dikembalikan lagi kepda masyaralkat. pmrnth memiliki bantuan subsidi dlam berbagai bntuk bantuan sosial. https://t.co/GwIFjfIj1z;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:39:25 +0000 2024;Adanya Uang Pajak untuk Bantu Usaha Rakyat Kecil Uang pajak masyarakat akan dikembalikan lagi kepada masyarakat. Pemerintah memiliki bantuan subsidi dalam berbagai bentuk bantuan sosial. https://t.co/Y8NWElW5wp;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:39:22 +0000 2024;Adanya Uang Pajak unt Bantu Usaha rkyat Kecil Uang pajak masyarakat akan dikembalikan lagi kepada masyarakat. pmrintah memiliki bantuan subsidi dalam berbagai bentuk bantuan sosial. https://t.co/3YfuUmQcc8;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:39:18 +0000 2024;adanuya duit Pajak tuk Bantu Usaha rakyatm Kecil duit pajak msyrkat akn dikembalikan lagi kpd msyrkat. pmerintah memiliki bantuan subsidi dlm berbagai bntuk bantuan sosial. https://t.co/ihCTpeumsS;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:39:14 +0000 2024;Adanya doku Pajak utk Bantu Usaha rkyt Kecil doku pajak masyrakat bkl dikembalikan lagi kepda masyrakat. pemrintah memiliki bantuan subsidi dlam berbagai bentuk bantuan sosial. https://t.co/tUsYlNHX8l;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:39:09 +0000 2024;adanuya arta Pajak u/ Bantu Usaha rakyay Kecil arta pajak masyarkat bakalan dikembalikan lagi kepada masyarkat. pmrnth memiliki bantuan subsidi dalam berbagai bntuk bantuan sosial. https://t.co/9XcMWKhbom;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:39:05 +0000 2024;Adanya Uang Pajak untuk Bantu Usaha Rakyat Kecil Uang pajak masarakat akan dikembalikan lagi kpd masarakat. Pemerintah memiliki bantuan subsidi dlm berbagai bentuk bantuan sosial. https://t.co/fgUWqDAcZn;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:39:02 +0000 2024;adanuya duit Pajak uttk Bantu Usaha rakyt Kecil duit pajak madyarakat akn dikembalikan lagi kepda madyarakat. pmrth memiliki bantuan subsidi dlam berbagai bntuk bantuan sosial. https://t.co/mrRguuIkbc;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:38:58 +0000 2024;Adanya doku Pajak ntuk Bantu Usaha rakyot Kecil doku pajak msyrkt bkl dikembalikan lagi kepada msyrkt. pemerinth memiliki bantuan subsidi dalam berbagai bentuk bantuan sosial. https://t.co/xDWKLnSwl2;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:38:54 +0000 2024;adanuya arta Pajak untk Bantu Usaha rakyata Kecil arta pajak masyrkt bakalan dikembalikan lagi kpd masyrkt. pemenrintah memiliki bantuan subsidi dlm berbagai bntuk bantuan sosial. https://t.co/ZngVPbobi2;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:38:50 +0000 2024;Adanya Uang Pajak unt Bantu Usaha rkyat Kecil Uang pajak masyrkat akan dikembalikan lagi kepda masyrkat. pmrintah memiliki bantuan subsidi dlam berbagai bentuk bantuan sosial. https://t.co/FZCtyKTn4U;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:38:48 +0000 2024;adanuya duit Pajak tuk Bantu Usaha rakyatm Kecil duit pajak masyarakt akn dikembalikan lagi kepada masyarakt. pmerintah memiliki bantuan subsidi dalam berbagai bntuk bantuan sosial. https://t.co/PgupIdmvh7;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:38:44 +0000 2024;Adanya doku Pajak utk Bantu Usaha rkyt Kecil doku pajak masy bkl dikembalikan lagi kpd masy. pemrintah memiliki bantuan subsidi dlm berbagai bentuk bantuan sosial. https://t.co/5XW9GBiIOc;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:38:40 +0000 2024;adanuya arta Pajak u/ Bantu Usaha rakyay Kecil arta pajak masyaralkat bakalan dikembalikan lagi kepda masyaralkat. pmrnth memiliki bantuan subsidi dlam berbagai bntuk bantuan sosial. https://t.co/dC18pygms5;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:38:35 +0000 2024;Adanya Uang Pajak untuk Bantu Usaha Rakyat Kecil Uang pajak masyarakat akan dikembalikan lagi kepada masyarakat. Pemerintah memiliki bantuan subsidi dalam berbagai bentuk bantuan sosial. https://t.co/kwoClj0VIl;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:38:29 +0000 2024;Adanya Uang Pajak unt Bantu Usaha rkyat Kecil Uang pajak masyarakat akan dikembalikan lagi kepada masyarakat. pmrintah memiliki bantuan subsidi dalam berbagai bentuk bantuan sosial. https://t.co/mtPty1LUDF;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:38:27 +0000 2024;adanuya duit Pajak tuk Bantu Usaha rakyatm Kecil duit pajak msyrkat akn dikembalikan lagi kpd msyrkat. pmerintah memiliki bantuan subsidi dlm berbagai bntuk bantuan sosial. https://t.co/c7QahbEsID;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:38:23 +0000 2024;Adanya doku Pajak utk Bantu Usaha rkyt Kecil doku pajak masyrakat bkl dikembalikan lagi kepda masyrakat. pemrintah memiliki bantuan subsidi dlam berbagai bentuk bantuan sosial. https://t.co/DbcWOdMqPD;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:38:19 +0000 2024;adanuya arta Pajak u/ Bantu Usaha rakyay Kecil arta pajak masyarkat bakalan dikembalikan lagi kepada masyarkat. pmrnth memiliki bantuan subsidi dalam berbagai bntuk bantuan sosial. https://t.co/3BjmsCvt3I;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:38:15 +0000 2024;Adanya Uang Pajak untuk Bantu Usaha Rakyat Kecil Uang pajak masarakat akan dikembalikan lagi kpd masarakat. Pemerintah memiliki bantuan subsidi dlm berbagai bentuk bantuan sosial. https://t.co/zybjkvY66N;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:38:11 +0000 2024;adanuya duit Pajak uttk Bantu Usaha rakyt Kecil duit pajak madyarakat akn dikembalikan lagi kepda madyarakat. pmrth memiliki bantuan subsidi dlam berbagai bntuk bantuan sosial. https://t.co/27onxUnLUt;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:38:07 +0000 2024;Adanya doku Pajak ntuk Bantu Usaha rakyot Kecil doku pajak msyrkt bkl dikembalikan lagi kepada msyrkt. pemerinth memiliki bantuan subsidi dalam berbagai bentuk bantuan sosial. https://t.co/ZHPLAXIJA9;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:38:04 +0000 2024;adanuya arta Pajak untk Bantu Usaha rakyata Kecil arta pajak masyrkt bakalan dikembalikan lagi kpd masyrkt. pemenrintah memiliki bantuan subsidi dlm berbagai bntuk bantuan sosial. https://t.co/IffT6PVUBs;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:38:00 +0000 2024;Adanya Uang Pajak unt Bantu Usaha rkyat Kecil Uang pajak masyrkat akan dikembalikan lagi kepda masyrkat. pmrintah memiliki bantuan subsidi dlam berbagai bentuk bantuan sosial. https://t.co/sSdfc5xUms;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:37:55 +0000 2024;adanuya duit Pajak tuk Bantu Usaha rakyatm Kecil duit pajak masyarakt akn dikembalikan lagi kepada masyarakt. pmerintah memiliki bantuan subsidi dalam berbagai bntuk bantuan sosial. https://t.co/8GOiQKunPg;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:37:51 +0000 2024;Adanya doku Pajak utk Bantu Usaha rkyt Kecil doku pajak masy bkl dikembalikan lagi kpd masy. pemrintah memiliki bantuan subsidi dlm berbagai bentuk bantuan sosial. https://t.co/wa5FX839kP;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:37:48 +0000 2024;adanuya arta Pajak u/ Bantu Usaha rakyay Kecil arta pajak masyaralkat bakalan dikembalikan lagi kepda masyaralkat. pmrnth memiliki bantuan subsidi dlam berbagai bntuk bantuan sosial. https://t.co/TlWcFIpXDo;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:37:46 +0000 2024;Adanya Uang Pajak untuk Bantu Usaha Rakyat Kecil Uang pajak masyarakat akan dikembalikan lagi kepada masyarakat. Pemerintah memiliki bantuan subsidi dalam berbagai bentuk bantuan sosial. https://t.co/K4bARV5H4p;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:37:42 +0000 2024;Adanya Uang Pajak unt Bantu Usaha rkyat Kecil Uang pajak masyarakat akan dikembalikan lagi kepada masyarakat. pmrintah memiliki bantuan subsidi dalam berbagai bentuk bantuan sosial. https://t.co/Bx7IgOIeVR;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:37:35 +0000 2024;adanuya duit Pajak tuk Bantu Usaha rakyatm Kecil duit pajak msyrkat akn dikembalikan lagi kpd msyrkat. pmerintah memiliki bantuan subsidi dlm berbagai bntuk bantuan sosial. https://t.co/qxDApz4tsB;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:37:33 +0000 2024;Adanya doku Pajak utk Bantu Usaha rkyt Kecil doku pajak masyrakat bkl dikembalikan lagi kepda masyrakat. pemrintah memiliki bantuan subsidi dlam berbagai bentuk bantuan sosial. https://t.co/p8CoedUf8L;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:37:30 +0000 2024;adanuya arta Pajak u/ Bantu Usaha rakyay Kecil arta pajak masyarkat bakalan dikembalikan lagi kepada masyarkat. pmrnth memiliki bantuan subsidi dalam berbagai bntuk bantuan sosial. https://t.co/r82yoRqIPP;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:37:24 +0000 2024;Adanya Uang Pajak untuk Bantu Usaha Rakyat Kecil Uang pajak masarakat akan dikembalikan lagi kpd masarakat. Pemerintah memiliki bantuan subsidi dlm berbagai bentuk bantuan sosial. https://t.co/kPij4YTDl3;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:37:18 +0000 2024;Adanya doku Pajak ntuk Bantu Usaha rakyot Kecil doku pajak msyrkt bkl dikembalikan lagi kepada msyrkt. pemerinth memiliki bantuan subsidi dalam berbagai bentuk bantuan sosial. https://t.co/bPmMESRgYE;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:37:16 +0000 2024;adanuya arta Pajak untk Bantu Usaha rakyata Kecil arta pajak masyrkt bakalan dikembalikan lagi kpd masyrkt. pemenrintah memiliki bantuan subsidi dlm berbagai bntuk bantuan sosial. https://t.co/tz6R9DqdFO;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:37:12 +0000 2024;Adanya Uang Pajak unt Bantu Usaha rkyat Kecil Uang pajak masyrkat akan dikembalikan lagi kepda masyrkat. pmrintah memiliki bantuan subsidi dlam berbagai bentuk bantuan sosial. https://t.co/8KyGpOOh8P;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:37:09 +0000 2024;adanuya duit Pajak tuk Bantu Usaha rakyatm Kecil duit pajak masyarakt akn dikembalikan lagi kepada masyarakt. pmerintah memiliki bantuan subsidi dalam berbagai bntuk bantuan sosial. https://t.co/T93YCrCioE;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:37:05 +0000 2024;Adanya doku Pajak utk Bantu Usaha rkyt Kecil doku pajak masy bkl dikembalikan lagi kpd masy. pemrintah memiliki bantuan subsidi dlm berbagai bentuk bantuan sosial. https://t.co/cWHNg19XNR;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:37:02 +0000 2024;adanuya arta Pajak u/ Bantu Usaha rakyay Kecil arta pajak masyaralkat bakalan dikembalikan lagi kepda masyaralkat. pmrnth memiliki bantuan subsidi dlam berbagai bntuk bantuan sosial. https://t.co/D2gFQ1rM6j;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:36:57 +0000 2024;Adanya Uang Pajak untuk Bantu Usaha Rakyat Kecil Uang pajak masyarakat akan dikembalikan lagi kepada masyarakat. Pemerintah memiliki bantuan subsidi dalam berbagai bentuk bantuan sosial. https://t.co/LmhPpGMaYf;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:36:54 +0000 2024;Adanya Uang Pajak unt Bantu Usaha rkyat Kecil Uang pajak masyarakat akan dikembalikan lagi kepada masyarakat. pmrintah memiliki bantuan subsidi dalam berbagai bentuk bantuan sosial. https://t.co/EfnRJVMDzC;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:36:49 +0000 2024;adanuya duit Pajak tuk Bantu Usaha rakyatm Kecil duit pajak msyrkat akn dikembalikan lagi kpd msyrkat. pmerintah memiliki bantuan subsidi dlm berbagai bntuk bantuan sosial. https://t.co/XA8JuZVIlv;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:36:46 +0000 2024;Adanya doku Pajak utk Bantu Usaha rkyt Kecil doku pajak masyrakat bkl dikembalikan lagi kepda masyrakat. pemrintah memiliki bantuan subsidi dlam berbagai bentuk bantuan sosial. https://t.co/IaZw1Kb6Rw;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:36:40 +0000 2024;adanuya arta Pajak u/ Bantu Usaha rakyay Kecil arta pajak masyarkat bakalan dikembalikan lagi kepada masyarkat. pmrnth memiliki bantuan subsidi dalam berbagai bntuk bantuan sosial. https://t.co/GVMm8UPyos;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:36:35 +0000 2024;Adanya Uang Pajak untuk Bantu Usaha Rakyat Kecil Uang pajak masarakat akan dikembalikan lagi kpd masarakat. Pemerintah memiliki bantuan subsidi dlm berbagai bentuk bantuan sosial. https://t.co/7JTMoc8wqj;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:36:31 +0000 2024;adanuya duit Pajak uttk Bantu Usaha rakyt Kecil duit pajak madyarakat akn dikembalikan lagi kepda madyarakat. pmrth memiliki bantuan subsidi dlam berbagai bntuk bantuan sosial. https://t.co/dl1mCh1dvY;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:36:28 +0000 2024;Adanya doku Pajak ntuk Bantu Usaha rakyot Kecil doku pajak msyrkt bkl dikembalikan lagi kepada msyrkt. pemerinth memiliki bantuan subsidi dalam berbagai bentuk bantuan sosial. https://t.co/pDnoOQwLd6;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:36:24 +0000 2024;adanuya arta Pajak untk Bantu Usaha rakyata Kecil arta pajak masyrkt bakalan dikembalikan lagi kpd masyrkt. pemenrintah memiliki bantuan subsidi dlm berbagai bntuk bantuan sosial. https://t.co/63ZN4FWIJV;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:36:19 +0000 2024;Adanya Uang Pajak unt Bantu Usaha rkyat Kecil Uang pajak masyrkat akan dikembalikan lagi kepda masyrkat. pmrintah memiliki bantuan subsidi dlam berbagai bentuk bantuan sosial. https://t.co/VCpo6A7YGN;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:36:15 +0000 2024;adanuya duit Pajak tuk Bantu Usaha rakyatm Kecil duit pajak masyarakt akn dikembalikan lagi kepada masyarakt. pmerintah memiliki bantuan subsidi dalam berbagai bntuk bantuan sosial. https://t.co/brrAffKB2f;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:36:12 +0000 2024;Adanya doku Pajak utk Bantu Usaha rkyt Kecil doku pajak masy bkl dikembalikan lagi kpd masy. pemrintah memiliki bantuan subsidi dlm berbagai bentuk bantuan sosial. https://t.co/ka6fqMeqZX;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:36:07 +0000 2024;adanuya arta Pajak u/ Bantu Usaha rakyay Kecil arta pajak masyaralkat bakalan dikembalikan lagi kepda masyaralkat. pmrnth memiliki bantuan subsidi dlam berbagai bntuk bantuan sosial. https://t.co/SoKn0jGYie;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:36:03 +0000 2024;Adanya Uang Pajak untuk Bantu Usaha Rakyat Kecil Uang pajak masyarakat akan dikembalikan lagi kepada masyarakat. Pemerintah memiliki bantuan subsidi dalam berbagai bentuk bantuan sosial. https://t.co/0SROuPPwLx;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:36:02 +0000 2024;Adanya Uang Pajak unt Bantu Usaha rkyat Kecil Uang pajak masyarakat akan dikembalikan lagi kepada masyarakat. pmrintah memiliki bantuan subsidi dalam berbagai bentuk bantuan sosial. https://t.co/2XezwoA07N;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:35:55 +0000 2024;adanuya duit Pajak tuk Bantu Usaha rakyatm Kecil duit pajak msyrkat akn dikembalikan lagi kpd msyrkat. pmerintah memiliki bantuan subsidi dlm berbagai bntuk bantuan sosial. https://t.co/jXcHyyr1hG;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:35:51 +0000 2024;Adanya doku Pajak utk Bantu Usaha rkyt Kecil doku pajak masyrakat bkl dikembalikan lagi kepda masyrakat. pemrintah memiliki bantuan subsidi dlam berbagai bentuk bantuan sosial. https://t.co/FUsK9RHG3A;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:35:47 +0000 2024;adanuya arta Pajak u/ Bantu Usaha rakyay Kecil arta pajak masyarkat bakalan dikembalikan lagi kepada masyarkat. pmrnth memiliki bantuan subsidi dalam berbagai bntuk bantuan sosial. https://t.co/ksgWkGSUpN;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:35:43 +0000 2024;Adanya Uang Pajak untuk Bantu Usaha Rakyat Kecil Uang pajak masarakat akan dikembalikan lagi kpd masarakat. Pemerintah memiliki bantuan subsidi dlm berbagai bentuk bantuan sosial. https://t.co/GjJUFt26Jc;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:35:39 +0000 2024;adanuya duit Pajak uttk Bantu Usaha rakyt Kecil duit pajak madyarakat akn dikembalikan lagi kepda madyarakat. pmrth memiliki bantuan subsidi dlam berbagai bntuk bantuan sosial. https://t.co/CMNzfN3EvK;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:35:37 +0000 2024;Adanya doku Pajak ntuk Bantu Usaha rakyot Kecil doku pajak msyrkt bkl dikembalikan lagi kepada msyrkt. pemerinth memiliki bantuan subsidi dalam berbagai bentuk bantuan sosial. https://t.co/q8Xu2cDDZD;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:35:33 +0000 2024;adanuya arta Pajak untk Bantu Usaha rakyata Kecil arta pajak masyrkt bakalan dikembalikan lagi kpd masyrkt. pemenrintah memiliki bantuan subsidi dlm berbagai bntuk bantuan sosial. https://t.co/TpV28bZh0v;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:35:28 +0000 2024;Adanya Uang Pajak unt Bantu Usaha rkyat Kecil Uang pajak masyrkat akan dikembalikan lagi kepda masyrkat. pmrintah memiliki bantuan subsidi dlam berbagai bentuk bantuan sosial. https://t.co/UVwakyMy5H;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:35:24 +0000 2024;adanuya duit Pajak tuk Bantu Usaha rakyatm Kecil duit pajak masyarakt akn dikembalikan lagi kepada masyarakt. pmerintah memiliki bantuan subsidi dalam berbagai bntuk bantuan sosial. https://t.co/V7XxppGIXu;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:35:20 +0000 2024;Adanya doku Pajak utk Bantu Usaha rkyt Kecil doku pajak masy bkl dikembalikan lagi kpd masy. pemrintah memiliki bantuan subsidi dlm berbagai bentuk bantuan sosial. https://t.co/O8azmCsytS;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:35:16 +0000 2024;adanuya arta Pajak u/ Bantu Usaha rakyay Kecil arta pajak masyaralkat bakalan dikembalikan lagi kepda masyaralkat. pmrnth memiliki bantuan subsidi dlam berbagai bntuk bantuan sosial. https://t.co/cIHxWpHxbP;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:35:12 +0000 2024;Adanya Uang Pajak untuk Bantu Usaha Rakyat Kecil Uang pajak masyarakat akan dikembalikan lagi kepada masyarakat. Pemerintah memiliki bantuan subsidi dalam berbagai bentuk bantuan sosial. https://t.co/iGmO5jQsv0;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:28:41 +0000 2024;Kegiatan ini tidak hanya memberikan bantuan berupa makanan gratis tetapi juga bertujuan untuk menanamkan nilai-nilai kesadaran sosial dan kepedulian terhadap sesama di kalangan pegawai Lapas. #LapasCirebon #KemenkumhamJabar #Masjuno LapasCirebon Kemenkumham Jabar Masjuno;1;Bantuan Langsung Tunai (BLT)
1,79386E+18;Fri May 24 04:28:33 +0000 2024;Pasbi Jumba berfokus pada pemberian bantuan sosial kepada masyarakat yang membutuhkan dengan sasaran utama termasuk supir angkot tukang becak tukang parkir pengendara serta warga lain yang membutuhkan. #LapasCirebon #KemenkumhamJabar #Masjuno LapasCirebon Kemenkumham Jabar;1;Bantuan Langsung Tunai (BLT)
