conversation_id_str;created_at;full_text;category;jenis_program
1,79279E+18;Tue May 21 05:33:15 +0000 2024;Tular sebelum ini di media sosial gambar tiga sekeluarga menaiki motosikal dengan isteri menggendong anak sambil memakai beg dilengkapi alat bantuan pernafasan bagi kegunaan bayi mereka. Difahamkan cahaya mata pasangan suami isteri itu perlu bergantung sepenuhnya kepada alat;1;Program Bantuan Sosial (Bansos)
1,79279E+18;Tue May 21 05:32:01 +0000 2024;Bhabinkamtibmas Kaliagung Aipda Suranto melaksanakan giat pengamanan dan monitoring pendistribusian bantuan Sosial dari Kemensos RI . Berupa beras medium @ 10 kg kepada 991 KPM ( Keluarga Penerima Manfaat ) warga masyarakat Kalurahan Kaliagung. Selasa 21/05/2024 https://t.co/3rnYSMVqXC;1;Program Bantuan Sosial (Bansos)
1,79279E+18;Tue May 21 05:12:17 +0000 2024;Bantuan Sosial Beras CBP 10 Kg Masih Terus Mengalir di Tengah Kondisi Ekonomi yang Belum Stabil! https://t.co/T1nvB1YUrI;1;Program Bantuan Sosial (Bansos)
1,79277E+18;Tue May 21 04:02:35 +0000 2024;Itu kasus Vina dibuka lagi Kasus Akseyna apa kabar ya?? Gak dibuka dan diselidiki lagi nih?? Ayah dr Almarhum pun sampai sekarang masih mencari kebenaran dan bantuan di media sosial ;1;Program Bantuan Sosial (Bansos)
1,79277E+18;Tue May 21 03:57:53 +0000 2024;Om dan Tante Piwaners yagg kebetulan ada di dekat lokasi bencana bisa join untuk penyerahan bantuan sosial di Tanah Datar Sumbar yang rencananya akan diserahkan pada hari Sabtu 25 Mei 2024 #berduka #musibah #tanahlongsor #banjirlahar #prayforsumbar #piwanersberduka https://t.co/crWR5JwuSy;1;Program Bantuan Sosial (Bansos)
1,79273E+18;Tue May 21 02:43:11 +0000 2024;@ernestprakasa Dari makan renovasi kamar ibadah umrah mobil liburan sampai bantuan sosial pakai duit rakyat.. ini baru yg kebuka dan korupsi di Indonesia itu dr tingkat pejabat negara sampai tingkat RT/RW ;1;Program Bantuan Sosial (Bansos)
1,79275E+18;Tue May 21 02:34:20 +0000 2024;Penyaluran Bantuan Pangan Bagi Pemerlu Pelayanan Kesejahteraan Sosial (PPKS) di Wilayah Kota Tasikmalaya. https://t.co/iBKNSCIMrj;1;Program Bantuan Sosial (Bansos)
1,79273E+18;Tue May 21 01:51:43 +0000 2024;Dinas Sosial mengeluarkan barang dari gudang logistik berupa bantuan sandang pangan peralatan evakuasi dan peralatan keluarga.;1;Program Bantuan Sosial (Bansos)
1,79273E+18;Tue May 21 01:49:06 +0000 2024;Produk / Jenis Pelayanan : Bantuan berupa sandang pangan peralatan evakuasi dan peralatan keluarga;0;Program Bantuan Sosial (Bansos)
1,79273E+18;Tue May 21 01:48:38 +0000 2024;Cara Mendapatkan Layanan Bantuan Sosial Bagi Korban Pasca Bencana ;0;Program Bantuan Sosial (Bansos)
1,79248E+18;Mon May 20 17:06:03 +0000 2024;@feroferraferri @RIPDEMOKRASI @Winardi_641 @choymarkochoy @jokowi @Uki23 Kenapa sedang di drive memperlebar kesenjangan???? Paling mudah diisi dengan bantuan sosial karena itu paling mudah dan paling rentan untuk dilakukan fraud. Oleh siapapun. Menkeu cum;1;Program Bantuan Sosial (Bansos)
1,79255E+18;Mon May 20 13:49:07 +0000 2024;Kemensos Turun Langsung Salurkan Bantuan Sosial untuk Masyarakat di Waingapu Ini Jenisnya! https://t.co/Vzvfjokk8P;1;Program Bantuan Sosial (Bansos)
1,79255E+18;Mon May 20 13:48:58 +0000 2024;Ini Daftar Bantuan Sosial yang Cair pada Mei-Juni 2024 No 2 Per KPM Dapat Rp 900 Ribu! https://t.co/OhV49t7hYC;1;Program Bantuan Sosial (Bansos)
1,79254E+18;Mon May 20 13:35:46 +0000 2024;Generasi Z menghadapi berbagai tantangan psikologis yang unik akibat perkembangan teknologi dan tekanan sosial. Penting untuk mengenali tanda-tandanya serta bantuan profesional untuk mengatasinya. - Semoga thread ini bermanfaat untuk teman-teman semua ;0;Program Bantuan Sosial (Bansos)
1,79254E+18;Mon May 20 13:02:31 +0000 2024;ada jg gweh yg butuh bantuan sosial untuk menghadapi kalian;0;Program Bantuan Sosial (Bansos)
1,7925E+18;Mon May 20 10:01:35 +0000 2024;Masyarakat bisa melakukan pengecekan daftar penerima bantuan sosial (bansos) tahun 2024 secara online di laman DTKS Kemensos. Bagaimana caranya? https://t.co/Dls3Yid9b1;1;Program Bantuan Sosial (Bansos)
1,79243E+18;Mon May 20 09:06:25 +0000 2024;@Subhan_oke02 @INEMgakSEXY09 @SuhartiniTaurus Bansos itu bantuan sosial utk warga miskin? https://t.co/Zdo82jaXMG;1;Program Bantuan Sosial (Bansos)
1,79248E+18;Mon May 20 08:47:53 +0000 2024;BUTUH BANTUAN SOSMED? SADAP WHATSAPP PACAR/ISTRI TANPA NOTIFIKASI MENGEMBALIKAN AKUN YANG HILANG AKUN YANG LUPA KATA SANDI AKUN YANG DIHACK? AKUN INSTAGRAM AKUN GAME UBAH NILAI ABSEN FB TWITTER DLL JASAHACK #hackig #jasahack #zonauang https://t.co/DdPuDnnsF5;1;Program Bantuan Sosial (Bansos)
1,79248E+18;Mon May 20 08:44:27 +0000 2024;BUTUH BANTUAN SOSMED? SADAP WHATSAPP PACAR/ISTRI TANPA NOTIFIKASI MENGEMBALIKAN AKUN YANG HILANG AKUN YANG LUPA KATA SANDI AKUN YANG DIHACK? AKUN INSTAGRAM AKUN GAME UBAH NILAI ABSEN FB TWITTER DLL JASAHACK #hackig #jasahack #zonauang https://t.co/hu6KQqODoI;1;Program Bantuan Sosial (Bansos)
1,79247E+18;Mon May 20 08:33:53 +0000 2024;Banda Aceh InfoPublik - Dinas Sosial Aceh bersama PT Bank Syariah Indonesia (BSI) wilayah Aceh mengadakan pertemuan dan koordinasi dalam rangka memperkuat proses penyaluran Bantuan Sosial (Bansos) https://t.co/zFo6Ci3WdX;1;Program Bantuan Sosial (Bansos)
1,79246E+18;Mon May 20 07:31:08 +0000 2024;Kapolsek Pontianak Selatan Hadiri Penyerahan Bantuan Sosial Korban Kebakaran di Jalan Purnama II https://t.co/VqIGM4Towv https://t.co/eVZnDmN6f2;0;Program Bantuan Sosial (Bansos)
1,79244E+18;Mon May 20 06:35:13 +0000 2024;Cara Bermedia Sosial Yang Bijak Butuh Bantuan Polisi dapat menghubungi Nomor WhatsApp 081370002110 ( Polda Sumsel ) dan 0821-77317818 ( Polres Ogan Ilir ). #BeyondtrustpresisiProgramAGiat2Indikator1 #Optimalisasimanajemencitra #polresoganilirmenujuwbk #polripresisiuntuknegeri https://t.co/802BwTqzsJ;1;Program Bantuan Sosial (Bansos)
1,79243E+18;Mon May 20 05:59:20 +0000 2024;Penyaluran bantuan sosial https://t.co/WQRfQsYyrH;1;Program Bantuan Sosial (Bansos)
1,79238E+18;Mon May 20 04:01:29 +0000 2024;@ernestprakasa byk pemimpin gatau namanya program prioritas contoh lainnya bangun ikn ratusan triliyun sdgkn ga sampe 10 KM dari istana negara masih byk org tinggal dibawah kolong jembatan selama puluhan tahun menyedihkan sekali sibuk ngasih bantuan sosia;1;Program Bantuan Sosial (Bansos)
1,79236E+18;Mon May 20 01:01:42 +0000 2024;Sementara di sisi lain Kewajiban Negara untuk mencerdaskan kehidupan bangsa dianggap kebutuhan Tersier Dan Kewajiban Pemerintah untuk makmurkan rakyat dijawabnya dengan menambal ketidakmampuan mengelola negara pakai bantuan sosial Amoral‼️;0;Program Bantuan Sosial (Bansos)
1,79228E+18;Sun May 19 19:27:42 +0000 2024;MBI Selangor diwakili En. Ahmad Azri Zainal Nor Ketua Tanggungjawab Sosial dan Komunikasi Korporat telah memberikan sumbangan zakat bagi meringankan kos perubatan kepada Wan Mazlan B Wan Murat dan bantuan Pembiayaan pembedahan jantung Mawar Sofea Jane Binti Mohd Ashraaf. https://t.co/TVV8ICGN88;1;Program Bantuan Sosial (Bansos)
1,79217E+18;Sun May 19 12:08:49 +0000 2024;JUMLAH ORG MISKIN TURUN DI KETIGA TAHUN ITU KARNA ADA BANYAK BANTUAN SOSIAL SAAT COVID YA PAKKKKK PENURUNAN KEMISKINAN KARNA BANSOS PUN GA AKAN BERTAHAN LAMA KARENA AKAR MASALAHNYA GADA YANG BENERIN AHELAGH;1;Program Bantuan Sosial (Bansos)
1,79132E+18;Sun May 19 08:44:25 +0000 2024;@bluberichez @voitureee @dayroraxy @surururururabbb -tapiii cara turunin ukt atau dapetin gol 1 itu ga mudah mangkanya banyak yg palsuin surat miskin karna sistem pemerintahan soal bantuan dana sosial ini masih kurang tepat harus dikasi ke siapa diurus pu;1;Program Bantuan Sosial (Bansos)
1,79187E+18;Sun May 19 08:19:56 +0000 2024;@ferrykoto Ya selama namanya BANTUAN SOSIAL ya tujuannya buat orang yg miskin....masak iya Bansos kamu kasih ke orang dg gaji 7juta meski ada El Nino sepanjang tahun..;1;Program Bantuan Sosial (Bansos)
1,7921E+18;Sun May 19 07:57:02 +0000 2024;@convomfs manusia itu mahluk sosial nder jd gak mungkin di dunia ini kamu gak membutuhkan bantuan org lain... begitupun sebaliknya org lain membutuhkan bantuan mu. Gapapa selagi gak aneh aneh aku yakin org mau nolongin;0;Program Bantuan Sosial (Bansos)
1,7917E+18;Sun May 19 06:18:41 +0000 2024;@RevealJkt @ub_mfs KIPK itu beasiswa sebagai wujud investasi negara terhadap pendidikan. Bukan hanya sekedar bantuan sosial;1;Program Bantuan Sosial (Bansos)
1,79205E+18;Sun May 19 04:12:49 +0000 2024;Dari judulnya aja dah BANSOS = bantuan sosial. Pasti menyasar org yg sedang kesusahan/kisminers/korban bencana. Wartawan kok goblok ya? Heran gue..;1;Program Bantuan Sosial (Bansos)
1,79187E+18;Sun May 19 03:23:38 +0000 2024;@ferrykoto Program Perlindungan Sosial Program Keluarga Harapan (PKH) Program Indonesia Pintar (PIP) Kartu Indonesia Pintar (KIP) Kuliah. Bantuan Iuran Jaminan Kesehatan Nasional (JKN) Program Beras untuk Keluarga Sejahtera (Rastra) Bantuan Pangan Non-Tun;1;Program Bantuan Sosial (Bansos)
1,79202E+18;Sun May 19 02:37:09 +0000 2024;Menurut Prof. Cecep dana yang disediakan pemerintah untuk pendidikan khususnya pendidikan tinggi tidak lebih besar daripada dana bantuan sosial. https://t.co/B0jGZfDWR1;1;Program Bantuan Sosial (Bansos)
1,79193E+18;Sat May 18 20:18:48 +0000 2024;BUTUH BANTUAN SOSMED? SADAP WHATSAPP PACAR/ISTRI TANPA NOTIFIKASI MENGEMBALIKAN AKUN YANG HILANG AKUN YANG LUPA KATA SANDI AKUN YANG DIHACK? AKUN INSTAGRAM AKUN GAME UBAH NILAI ABSEN FB TWITTER DLL JASAHACK #hackig #jasahack #zonauang https://t.co/iuxz8sVa4N;1;Program Bantuan Sosial (Bansos)
1,79193E+18;Sat May 18 20:17:07 +0000 2024;BUTUH BANTUAN SOSMED? SADAP WHATSAPP PACAR/ISTRI TANPA NOTIFIKASI MENGEMBALIKAN AKUN YANG HILANG AKUN YANG LUPA KATA SANDI AKUN YANG DIHACK? AKUN INSTAGRAM AKUN GAME UBAH NILAI ABSEN FB TWITTER DLL JASAHACK #hackig #jasahack #zonauang https://t.co/06Tw1wFdRZ;1;Program Bantuan Sosial (Bansos)
1,79193E+18;Sat May 18 20:16:39 +0000 2024;BUTUH BANTUAN SOSMED? SADAP WHATSAPP PACAR/ISTRI TANPA NOTIFIKASI MENGEMBALIKAN AKUN YANG HILANG AKUN YANG LUPA KATA SANDI AKUN YANG DIHACK? AKUN INSTAGRAM AKUN GAME UBAH NILAI ABSEN FB TWITTER DLL JASAHACK #hackig #jasahack #zonauang https://t.co/v2d7wycSw6;1;Program Bantuan Sosial (Bansos)
1,79177E+18;Sat May 18 14:59:12 +0000 2024;@jokowi Kemiskinan di Indonesia turun karna suplai berbagai bantuan dari pemerintah saat ini dan sampai kapan pemerintah terus memberdayakan masy. miskin dengan bantuan2 sosial dari pemerintah sementara utang luar negeri terus melonjak salah satunya utk m;1;Program Bantuan Sosial (Bansos)
1,79184E+18;Sat May 18 14:50:50 +0000 2024;@tanyakanrl Ngga bisa dilaporin ke dinas sosial ya ini. Indo emang ga ada sistem child protection service. Makanya yg gini sm yg viral kelaparan dimarahin atau hp dijual pemerintah ga nyelesain akar masalahnya. Cuman kasih bantuan uang. Klo di LN sih past;1;Program Bantuan Sosial (Bansos)
1,79181E+18;Sat May 18 12:28:14 +0000 2024;untuk keluarga gw yg semuanya udah lulus sekolah kira2 kita dapet manfaat juga ga ya dari program ini segala jenis bantuan sosial macem pkh dll ga dapet maksi gratis yg anggarannya ratusan triliun juga ga dapet padahal sekarang duit 100k ga cukup buat seminggu ;1;Program Bantuan Sosial (Bansos)
1,79178E+18;Sat May 18 11:02:44 +0000 2024;@kumbuhh Apabila saat ini Sahabat terkendala masalah finansial Sahabat dapat mendaftarkan kepesertaan PBI (Penerima Bantuan Iuran) dengan pengajuan secara langsung melalui Kantor Dinas Sosial setempat dengan melampirkan KTP/ Akta Kelahiran dan KK. Terima ;1;Program Bantuan Sosial (Bansos)
1,79178E+18;Sat May 18 10:52:36 +0000 2024;Saat pembukaan Jambore Sosial PSKS 2024 di Area Kemah Rama-Shinta Candi Prambanan Sabtu (18/5) Dinas Sosial Daerah Istimewa Yogyakarta berkolaborasi dgn @bankmandiri menyalurkan bantuan untuk 500 dhuafa di Jogja termasuk santri yg merupakan orang dgn gangguan jiwa (ODGJ). https://t.co/uZrwFhAxHT;1;Program Bantuan Sosial (Bansos)
1,79177E+18;Sat May 18 10:01:21 +0000 2024;@jokowi Angka kemiskinan ekstrim turun bantuan sosial meningkat Anomali;1;Program Bantuan Sosial (Bansos)
1,79177E+18;Sat May 18 09:45:22 +0000 2024;Guru Besar Universitas Pendidikan Indonesia (UPI) sekaligus pengamat pendidikan Cecep Darmawan membandingkan besarnya anggaran bantuan pemerintah untuk perguruan tinggi dengan anggaran bantuan sosial (bansos). Menurut Cecep alokasi anggaran pendidikan 20 persen dari anggaran https://t.co/DFDFx2BE3t;1;Program Bantuan Sosial (Bansos)
1,79177E+18;Sat May 18 09:40:36 +0000 2024;500 dhuafa termasuk santri ODGJ di Jogja mendapatkan bantuan finansial dari Dinsos DIY yang berkolaborasi bersama Bank Mandiri saat gelaran Jambore Sosial PSKS 2024. #publisherstory #pandanganjogja https://t.co/yE3I9zjSco;1;Program Bantuan Sosial (Bansos)
1,79101E+18;Sat May 18 06:50:25 +0000 2024;@anonjawa anak abah gak usah antri pertalite di SPBU. kan katanya anti bantuan sosial;0;Program Bantuan Sosial (Bansos)
1,79172E+18;Sat May 18 06:26:02 +0000 2024;Halo temen-temen yang lagi butuh bantuan buat ngerjain tugas terkait bidang pendidikan boleh langsung chat aku ya Pendidikan Kewarganegaraan (PKN) Ilmu Pengetahuan Sosial (IPS) Sejarah Merapikan Makalah Footnote dan daftar Pustaka Zotero #jokitugas #zonauang;1;Program Bantuan Sosial (Bansos)
1,79171E+18;Sat May 18 06:12:47 +0000 2024;@NgkongRoses Tidak semua bantuan sosial diberikan tepat sasaran;1;Program Bantuan Sosial (Bansos)
1,79171E+18;Sat May 18 06:07:33 +0000 2024;Di dalam bantuan sosial belum tentu ada keadilan sosial.;1;Program Bantuan Sosial (Bansos)
1,7917E+18;Sat May 18 05:04:29 +0000 2024;KLJ Tahap 2 2024 Sudah Cair Hari Ini? Berikut Info Terbaru dan Syarat Lansia yang Terima Bantuan https://t.co/FdkcHgHh1g #Indonesia #BantuanSosial;1;Program Bantuan Sosial (Bansos)
1,79169E+18;Sat May 18 04:47:46 +0000 2024;Kapolsek Pontianak Selatan Hadiri Penyerahan Bantuan Sosial bagi Korban Kebakaran di Jalan Purnama II https://t.co/ictoOiJ2iW;1;Program Bantuan Sosial (Bansos)
1,79164E+18;Sat May 18 04:14:35 +0000 2024;@Amsterdzam Oalah anjing gue kira lagi acara bantuan sosial ;0;Program Bantuan Sosial (Bansos)
1,79113E+18;Sat May 18 03:19:09 +0000 2024;@sexy_killer404 HAI PEMIMPIN BANGSA INI JANGAN MEMBODOHI DAN MEMISKINKAN RAKYAT MU DGN BANSOS ! RAKYAT TIDAK BUTUH BANTUAN SOSIAL RAKYAT BUTUH KEADILAN SOSIAL !;0;Program Bantuan Sosial (Bansos)
1,79164E+18;Sat May 18 01:33:44 +0000 2024;Dalam video yang beredar di media sosial mereka terlihat melempar dan menginjak kardus serta kemasan bantuan makanan termasuk mi instan merek Indomie.;0;Program Bantuan Sosial (Bansos)
1,79158E+18;Fri May 17 21:24:49 +0000 2024;Biar gak dikejar maling itu membuang uang nya.. biar pengejar menikmatinya... Kok mirip bantuan sosial yaa.. Jadi lupa dah... ;0;Program Bantuan Sosial (Bansos)
1,79146E+18;Fri May 17 18:21:57 +0000 2024;@tanyakanrl yg wira wiri ngasih bantuan sosial jadi panutan juga bermasalah anak udah empat ngajakin anak orang nikah jadi istri kedua ngajak siri lagi ;0;Program Bantuan Sosial (Bansos)
1,79129E+18;Fri May 17 17:13:18 +0000 2024;@JustDonzh @Wanderingarou16 @vaniepink Dikala pak anies menjabat dunia mengalami Virus corona coba anda berpikir jernih mana yg lebih penting membangun proyek dp 0% atau mengalokasikan anggaran dp 0% untuk bantuan sosial demi kesehatan masyarakat? Makanya;0;Program Bantuan Sosial (Bansos)
1,7915E+18;Fri May 17 16:02:17 +0000 2024;@kegblgnunfaedh Maunya serba gratis dan banyak bantuan sosial Mereka menyesuaikan dg program pemerintah;0;Program Bantuan Sosial (Bansos)
1,79148E+18;Fri May 17 14:53:01 +0000 2024;Kapolsek Pantee Bidari Polres Aceh Timur Bantu Warga Kurang Mampu Kapolsek Pantee Bidari Polres Aceh Timur Polda Aceh Iptu Munawir HRD. S.K.M. bersama anggotanya melaksanakan kegiatan sosial dengan menyerahkan bantuan kemanusiaan kepada warga kurang mampu di https://t.co/kS77XiyXfp;1;Program Bantuan Sosial (Bansos)
1,79145E+18;Fri May 17 12:28:43 +0000 2024;Sejumlah Personil Babinsa dari Koramil 06 Guguk Kodim 0306/50 Kota ikut aktif dalam membantu proses kegiatan penyaluran bantuan sosial yang bersumber dari Mesjid Raya Dangung Dangung kepada kepada warga yang terdampak longsor di Nagari Kubang Kecamatan Guguk. Jumat (17/5/2024). https://t.co/HYbwqYblgC;1;Program Bantuan Sosial (Bansos)
1,79144E+18;Fri May 17 12:08:51 +0000 2024;masalah hukum khususnya dalam perkara pidana. Ruang lingkup layanan yang diatur dalam kebijakan ini diantaranya layanan mediasi layanan rehabilitasi medis dan layanan rehabilitasi sosial.;0;Program Bantuan Sosial (Bansos)
1,79103E+18;Fri May 17 12:02:06 +0000 2024;@tvOneNews Kalau kementerian sosial sudah turunkan bantuan berarti bukan carmuk min;1;Program Bantuan Sosial (Bansos)
1,79143E+18;Fri May 17 11:21:08 +0000 2024;Apa aku memper budak hamba sahaya seperti ini ! Justru membantu agama . 17.000.000 cash bayar bantuan sosial amal shodaqoh https://t.co/k1wpudFu8k;1;Program Bantuan Sosial (Bansos)
1,79142E+18;Fri May 17 11:00:22 +0000 2024;bantuan sosial pendataan pemberdayaan ekonomi pemberdayaan kelompok rentan pencegahan dan penanganan kekerasan serta dukungan psikososial untuk memastikan kebutuhan perawatan kelompok rentan terpenuhi.;1;Program Bantuan Sosial (Bansos)
1,79142E+18;Fri May 17 10:42:19 +0000 2024;Indosat Ooredoo Hutchison (Indosat atau IOH) menyalurkan bantuan kepada para korban bencana banjir lahar dingin Kabupaten Tanah Datar dan Kabupaten Agam Sumatra Barat sebagai wujud kepedulian tanggap darurat bencana melalui program Tanggung Jawab Sosial atau Corporate Social https://t.co/2f2H6TAnX3;1;Program Bantuan Sosial (Bansos)
1,79139E+18;Fri May 17 08:53:46 +0000 2024;Kapolsek Pantee Bidari Polres Aceh Timur Bantu Warga Kurang Mampu Kapolsek Pantee Bidari Polres Aceh Timur Polda Aceh Iptu Munawir HRD. S.K.M. bersama anggotanya melaksanakan kegiatan sosial dengan menyerahkan bantuan kemanusiaan kepada warga kurang mampu di Gampong Meunasah https://t.co/svwzqgTHQa;1;Program Bantuan Sosial (Bansos)
1,79138E+18;Fri May 17 08:22:26 +0000 2024;Kapolsek Pantee Bidari Polres Aceh Timur Bantu Warga Kurang Mampu Kapolsek Pantee Bidari Polres Aceh Timur Polda Aceh Iptu Munawir HRD. S.K.M. bersama anggotanya melaksanakan kegiatan sosial dengan menyerahkan bantuan kemanusiaan kepada warga kurang mampu di Gampong Meunasah. https://t.co/uFW4xb3RJu;1;Program Bantuan Sosial (Bansos)
1,79138E+18;Fri May 17 08:11:17 +0000 2024;Bantuan Sosial Sembako dari Pemerintah disalurkan oleh Bulog Gunungkidul https://t.co/b3PgxnYuoO;1;Program Bantuan Sosial (Bansos)
1,79137E+18;Fri May 17 07:35:42 +0000 2024;Sejumlah video beredar di media sosial yang memperlihatkan warga sipil Israel menggelar protes dengan merusak dan menginjak-injak berbagai bantuan kemanusiaan untuk warga Gaza. https://t.co/QeQ1tsNAu9 #mediadigitalcpp #indotvlive #israel #palestine #indomie https://t.co/J2xzb5NnGt;1;Program Bantuan Sosial (Bansos)
1,79136E+18;Fri May 17 06:46:21 +0000 2024;Personil Polres Tebing Tinggi Melaksanakan Pengamanan Penyaluran bantuan sosial kepada masyarakat Kota Tebing Tinggi yang sedang Membutuhkan. #PolriPresisi #AyoJagaPersatuandanKesatuanBangsa #narkobamusuhbersama #sumutbersihnarkoba @divisihumaspolri @poldasumaterautara https://t.co/QRUa6bOwc7;1;Program Bantuan Sosial (Bansos)
1,79108E+18;Fri May 17 06:30:13 +0000 2024;@kabarheboh13 Meskipun dia jadinya ngejilat ludah sendiri tp aku ambil sisi positifnya aja Kemungkinan dia up ke publik bisa jadi dia meminta bantuan neti supaya si bela ama suaminya kena hukum sosial biar banyak yg dukung si ibok ini;1;Program Bantuan Sosial (Bansos)
1,79135E+18;Fri May 17 06:26:54 +0000 2024;Bhabinkamtibamas kalurahan Srikayangan Aipda Zanuar. F melaksanakan kegiatan sambang sekaligus menyalurkan Bantuan sosial dari Polsek Sentolo berupa sembako kepada bapak Mujidi warga pedukuhan Kaliwinong lor Kalurahan srikayangan.Jumat 17/05/2024 https://t.co/J9CciyJOvc;1;Program Bantuan Sosial (Bansos)
1,79131E+18;Fri May 17 06:22:45 +0000 2024;@adaaynih Hai Kak. Apakah yang Kakak maksud adalah bantuan/sumbangan yang diterima oleh badan keagamaan badan pendidikan atau badan sosial? Jika iya sesuai ketentuan PMK-90/PMK.03/2020 bantuan atau sumbangan dikecualikan sebagai objek Pajak Penghasilan (1;1;Program Bantuan Sosial (Bansos)
1,7911E+18;Thu May 16 13:30:39 +0000 2024;Coba u datang ke tempat² sosial kayak bantu² korban bencana alam ke tempat² yg butuh bantuan biar ngerasa kalo u bermanfaat ga nyusahin keluarga merasa lebih hidup karena berguna buat orang lain;0;Program Bantuan Sosial (Bansos)
1,79108E+18;Thu May 16 12:00:20 +0000 2024;Konser sudah di depan mata. SEMANGAT! 50% lagi capai Teume kami butuh bantuan kalian untuk share info donasi ke sosial media atau grup chat kalian. Let's go 1 month left️ https://t.co/TWty9fTj4H #REBOOTINJAKARTA2024 #TREASURE #트레저 https://t.co/UmoVMCBww8;1;Program Bantuan Sosial (Bansos)
1,79107E+18;Thu May 16 11:50:10 +0000 2024;Selain subsidi energi program lain yang akan berakhir pada Juni mendatang adalah program penyaluran bantuan sosial (bansos) beras. https://t.co/sRiYwi9xZZ;1;Program Bantuan Sosial (Bansos)
1,79106E+18;Thu May 16 10:48:34 +0000 2024;Bank Jatim Salurkan 120 Ribu Telur ke Lumajang Tekan Stunting. Sebagai bentuk tanggung jawab sosial perusahaan kepada masyarakat Bank Jatim menyerahkan bantuan Corporate Social Responsibility (CSR) ke Pemkab https://t.co/1bJmTI0nAq #Ekbis #bankjatim via @beritajatimcom;1;Program Bantuan Sosial (Bansos)
1,79106E+18;Thu May 16 10:47:50 +0000 2024;[ INFO BEASISWA ] Halo teman-teman Fikom! Diberitahukan kepada teman-teman Fikom bahwa pendaftaran Beasiswa Bantuan Sosial Rawan Melanjutkan Pendidikan (RMP) Pemerintah Kota Bandung 2024 telah dibuka. https://t.co/QwOnR8Vgpl;1;Program Bantuan Sosial (Bansos)
1,79097E+18;Thu May 16 10:25:04 +0000 2024;@goga_lovely Proses pemilihan menciptakan keadilan dalam alokasi bantuan sosial.;1;Program Bantuan Sosial (Bansos)
1,79105E+18;Thu May 16 10:22:38 +0000 2024;Sudah Kirim Berkas Tapi Belum Terima Bansos? Cek Status dan Cara Mendaftar Program Bantuan Sosial Mulai dari KIP KIS dan Prakerja! https://t.co/hrO2wWqlab;1;Program Bantuan Sosial (Bansos)
1,79105E+18;Thu May 16 10:22:02 +0000 2024;5 Jenis Bantuan Sosial Cair Mei 2024 Masuk KKS BRI BNI BSI dan Mandiri! https://t.co/VCqLyXoAVt;1;Program Bantuan Sosial (Bansos)
1,79104E+18;Thu May 16 09:38:24 +0000 2024;Ketua sementara KPK Nawawi Pomolango menjelaskan KPK punya peran untuk memonitor sistem penyelenggaraan negara. Kajian pencegahan korupsi sebelumnya pernah juga diberikan saat pengadaan bantuan sosial dan kartu prakerja. #kpk #makansianggratis #programmakansianggratis https://t.co/I6jjSidG1X;1;Program Bantuan Sosial (Bansos)
1,79104E+18;Thu May 16 09:31:15 +0000 2024;Bhabinkamtibmas Desa Karangjaya Bripka Aep S melaksanakan monitoring penyaluran bantuan pangan berupa beras oleh Dinas Sosial melalui kantor Pos Kec. Pebayuran lokasi Kp. Pulopipisan Desa Karangjaya Kec. Pebayuran. Kamis (16/05/2024) https://t.co/xisBKW5evI;1;Program Bantuan Sosial (Bansos)
1,79104E+18;Thu May 16 09:29:34 +0000 2024;@naeyanika Spam Promosi dan Sosial. Jika sudah dilakukan pengecekan namun belum menerima e-Statement di Email silakan melakukan konfirmasi dengan menghubungi Contact BRI bebas pulsa melalui BRImo versi terbaru dengan memilih menu Pusat Bantuan (2);1;Program Bantuan Sosial (Bansos)
1,79102E+18;Thu May 16 08:00:26 +0000 2024;Kapolsekta Payakumbuh AKP Amiwan S.H. berserta Bhabinkamtibmas Parik Muko Aia Kec Latina menyerahkan bantuan sosial paket Sembako berupa beras dan Migoreng dan Telur kepada salah seorang warga Kel. Parik Muko Aia Kec. Latina yang terdampak musibah bencana alam banjir. https://t.co/XlpPcRLkGe;1;Program Bantuan Sosial (Bansos)
1,791E+18;Thu May 16 06:50:00 +0000 2024;Polis meminta bantuan orang ramai bagi mengesan seorang lelaki yang mencuri pakaian dalam wanita di ampaian sebuah rumah di Titi Teras di Balik Pulau seperti yang tular di media sosial baru-baru ini. https://t.co/SQfy4i0Imi;1;Program Bantuan Sosial (Bansos)
1,79099E+18;Thu May 16 06:27:32 +0000 2024;Dinas sosial sama KPAI ke mana? Kalo udah sampai presiden aja kasusnya kayak begini apa gunanya dinas-dinas itu membiarkan anak yang perlu bantuan medis ini ditelantarkan dan diabuse secara mental??;1;Program Bantuan Sosial (Bansos)
1,79097E+18;Thu May 16 06:22:50 +0000 2024;@goga_lovely Proses pemilihan telah menciptakan keadilan dalam hal pemberian bantuan dan jaminan sosial.;1;Program Bantuan Sosial (Bansos)
1,79099E+18;Thu May 16 05:59:29 +0000 2024;Bhabinkamtibmas Panembahan Aipda Sarjani dan Aiptu Bisusanti menyerahkan Bantuan Sosial kepada Bpk Lilik warga sekulanggen Panembahan untuk membantu kebutuhan sehari hari . #KapolrestaYogyakarta #polsekkraton #divhumas #patrolijogja https://t.co/dDxvCzjTUs;1;Program Bantuan Sosial (Bansos)
